customerID,gender,SeniorCitizen,Partner,Dependents,tenure,PhoneService,MultipleLines,InternetService,OnlineSecurity,OnlineBackup,DeviceProtection,TechSupport,StreamingTV,StreamingMovies,Contract,PaperlessBilling,PaymentMethod,MonthlyCharges,TotalCharges,Churn
0842-IWYCP,Female,No,No,No,46,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Bank transfer (automatic),44.95000076293945,2168.89990234375,No
3521-HTQTV,Male,No,No,No,34,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),26.100000381469727,980.3499755859375,No
3744-ZBHON,Female,No,No,No,3,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,20.200000762939453,65.94999694824219,No
3373-DIUUN,Male,No,Yes,Yes,30,Yes,No,No,,,,,,,Two year,No,Mailed check,21.25,711.9000244140625,No
8383-SGHJU,Female,No,No,No,33,Yes,Yes,DSL,Yes,No,No,Yes,No,No,One year,No,Electronic check,59.400001525878906,1952.800048828125,No
7607-QKKTJ,Male,No,Yes,Yes,45,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),95.0,4368.85009765625,No
7707-PYBBH,Male,No,No,No,40,Yes,No,DSL,Yes,Yes,No,Yes,No,No,Month-to-month,Yes,Mailed check,61.900001525878906,2647.10009765625,No
8984-HPEMB,Female,No,No,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,118.6500015258789,8477.599609375,No
4349-GFQHK,Male,No,No,No,1,Yes,Yes,DSL,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,54.349998474121094,54.349998474121094,Yes
4139-DETXS,Female,No,Yes,Yes,72,No,,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),64.44999694824219,4528.0,No
9779-DPNEJ,Female,No,Yes,Yes,22,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,80.1500015258789,1790.6500244140625,No
9805-FILKB,Male,No,Yes,Yes,46,Yes,No,No,,,,,,,One year,Yes,Bank transfer (automatic),20.200000762939453,845.5999755859375,No
5793-YOLJN,Female,No,Yes,Yes,55,Yes,No,No,,,,,,,Two year,No,Mailed check,21.0,1210.300048828125,No
0673-IGUQO,Male,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.450000762939453,20.450000762939453,No
4123-FCVCB,Female,No,No,No,12,Yes,Yes,DSL,No,No,No,Yes,Yes,Yes,One year,Yes,Mailed check,75.8499984741211,854.4500122070312,No
8819-IMISP,Male,No,No,No,31,Yes,Yes,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,80.44999694824219,2429.10009765625,No
7802-EFKNY,Male,No,Yes,No,5,No,,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,24.950000762939453,100.4000015258789,Yes
8311-UEUAB,Female,No,Yes,Yes,67,Yes,Yes,DSL,Yes,No,No,No,Yes,Yes,Two year,Yes,Electronic check,75.5,5229.4501953125,No
5858-EAFCZ,Male,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Mailed check,44.45000076293945,44.45000076293945,No
8035-BUYVG,Male,No,Yes,No,40,No,,DSL,Yes,Yes,Yes,No,No,No,One year,Yes,Electronic check,42.349998474121094,1716.449951171875,Yes
1163-ONYEY,Male,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,Month-to-month,Yes,Credit card (automatic),74.55000305175781,3023.550048828125,No
9787-XVQIU,Male,No,No,No,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,75.30000305175781,75.30000305175781,Yes
8945-MUQUF,Male,No,No,No,51,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,No,One year,Yes,Electronic check,94.80000305175781,4837.60009765625,Yes
5656-MJEFC,Male,No,Yes,Yes,42,No,,DSL,Yes,No,Yes,Yes,Yes,No,Two year,No,Credit card (automatic),48.150001525878906,2032.300048828125,No
6082-OQFBA,Male,No,Yes,Yes,23,Yes,No,No,,,,,,,One year,No,Mailed check,19.649999618530273,436.8999938964844,No
8051-HJRLT,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.55000305175781,70.55000305175781,Yes
8974-OVACP,Female,No,No,No,1,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.149999618530273,20.149999618530273,No
4010-YLMVT,Female,No,No,No,56,Yes,Yes,Fiber optic,Yes,Yes,No,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),106.5999984741211,5893.9501953125,No
1379-FRVEB,Male,No,No,Yes,15,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,No,Month-to-month,Yes,Electronic check,91.0,1430.050048828125,No
8612-GXIDD,Male,No,Yes,Yes,12,Yes,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),25.399999618530273,313.0,No
6288-CHQJB,Female,No,Yes,Yes,54,Yes,No,DSL,Yes,No,Yes,Yes,No,Yes,Two year,No,Bank transfer (automatic),69.94999694824219,3871.85009765625,No
8160-HOWOX,Female,No,No,No,7,Yes,No,DSL,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,66.8499984741211,458.1000061035156,No
3023-GFLBR,Female,No,Yes,Yes,33,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Credit card (automatic),86.1500015258789,2745.699951171875,Yes
6648-INWPS,Male,No,Yes,Yes,16,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,20.149999618530273,341.3500061035156,No
4223-BKEOR,Female,No,No,Yes,21,Yes,No,DSL,Yes,No,Yes,No,No,Yes,One year,No,Mailed check,64.8499984741211,1336.800048828125,No
4079-VTGLK,Male,Yes,Yes,No,30,Yes,Yes,DSL,No,No,Yes,No,Yes,Yes,Two year,No,Electronic check,74.8499984741211,2181.75,No
1763-WQFUK,Male,No,No,No,3,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Mailed check,50.5,147.75,No
1391-UBDAR,Male,No,No,No,11,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,No,Electronic check,72.9000015258789,818.4500122070312,No
8894-JVDCV,Female,No,No,No,62,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),115.05000305175781,7133.4501953125,No
2023-VQFDL,Male,No,No,No,18,Yes,No,No,,,,,,,Month-to-month,No,Electronic check,19.0,348.79998779296875,No
1345-GKDZZ,Male,No,No,Yes,6,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,19.549999237060547,128.60000610351562,No
2014-MKGMH,Female,No,No,No,46,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,One year,Yes,Electronic check,101.0999984741211,4674.39990234375,No
5628-FCGYG,Male,No,No,No,21,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,84.0999984741211,1737.449951171875,No
2560-WBWXF,Male,No,No,No,68,Yes,Yes,No,,,,,,,Two year,Yes,Bank transfer (automatic),24.149999618530273,1498.8499755859375,No
0248-IPDFW,Female,No,No,No,1,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,50.099998474121094,50.099998474121094,No
7978-DKUQH,Female,No,Yes,No,25,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,74.5999984741211,1797.75,No
4335-UPJSI,Female,No,No,Yes,24,Yes,No,No,,,,,,,Two year,No,Mailed check,19.75,498.1000061035156,No
0524-IAVZO,Female,No,Yes,No,30,Yes,Yes,Fiber optic,No,No,No,No,No,Yes,Month-to-month,Yes,Electronic check,85.0,2624.25,Yes
2737-YNGYW,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,No,Yes,Month-to-month,No,Electronic check,80.55000305175781,184.10000610351562,Yes
1784-EZDKJ,Male,No,Yes,No,51,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Bank transfer (automatic),106.80000305175781,5498.7998046875,No
9297-FVVDH,Female,No,Yes,Yes,57,Yes,Yes,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,84.5,4845.39990234375,No
8007-YYPWD,Female,No,No,No,15,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),25.049999237060547,369.1000061035156,No
7101-HRBLJ,Female,No,Yes,Yes,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),83.69999694824219,6096.89990234375,No
5159-YFPKQ,Female,No,No,No,2,Yes,No,Fiber optic,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,75.80000305175781,160.75,Yes
6635-CPNUN,Male,No,Yes,No,28,Yes,Yes,Fiber optic,No,Yes,Yes,No,Yes,No,Month-to-month,No,Credit card (automatic),96.5999984741211,2684.35009765625,No
4021-RQSNY,Male,Yes,Yes,No,29,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,98.5,3004.14990234375,Yes
5453-YBTWV,Male,No,Yes,Yes,70,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,Yes,No,Two year,Yes,Credit card (automatic),101.0999984741211,6994.7998046875,No
5039-LZRQT,Female,No,No,No,13,Yes,No,No,,,,,,,One year,No,Mailed check,20.200000762939453,273.25,No
2931-VUVJN,Female,Yes,Yes,No,59,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,One year,Yes,Electronic check,94.05000305175781,5483.89990234375,No
9061-TIHDA,Male,Yes,Yes,No,13,Yes,Yes,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,95.25,1233.6500244140625,Yes
8699-ASUFO,Male,Yes,Yes,No,7,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,74.4000015258789,527.9000244140625,Yes
6418-PIQSP,Female,No,Yes,No,62,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,No,Mailed check,81.0,4985.89990234375,No
8220-OCUFY,Female,No,No,No,21,Yes,No,DSL,Yes,No,Yes,Yes,No,No,One year,Yes,Electronic check,60.25,1258.3499755859375,No
3995-WFCSM,Female,No,No,No,2,Yes,No,DSL,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,60.849998474121094,111.4000015258789,No
1895-QTKDO,Female,No,No,No,1,Yes,No,DSL,No,No,No,No,No,No,Month-to-month,No,Credit card (automatic),43.95000076293945,43.95000076293945,No
2038-OEQZH,Male,No,No,No,4,Yes,No,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,No,Electronic check,86.05000305175781,308.1000061035156,No
1178-PZGAB,Female,No,No,No,19,Yes,No,No,,,,,,,One year,No,Credit card (automatic),20.25,383.6499938964844,No
7927-AUXBZ,Female,No,No,No,30,Yes,No,Fiber optic,No,No,No,Yes,Yes,No,Month-to-month,No,Electronic check,85.1500015258789,2555.89990234375,Yes
2626-VEEWG,Male,No,Yes,Yes,67,Yes,No,No,,,,,,,Two year,Yes,Credit card (automatic),19.399999618530273,1284.199951171875,No
2878-RMWXY,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,No,Yes,Two year,Yes,Credit card (automatic),102.6500015258789,7550.2998046875,No
1657-DYMBM,Male,No,Yes,No,53,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.899999618530273,1110.050048828125,No
7311-MQJCH,Female,No,No,No,5,Yes,No,No,,,,,,,One year,No,Electronic check,19.549999237060547,99.5999984741211,No
7375-WMVMT,Male,Yes,Yes,No,71,Yes,No,Fiber optic,No,Yes,Yes,Yes,No,Yes,Two year,Yes,Credit card (automatic),95.5,6707.14990234375,No
1136-XGEQU,Female,No,Yes,Yes,50,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,One year,Yes,Credit card (automatic),84.1500015258789,4164.39990234375,No
2530-FMFXO,Male,No,Yes,Yes,56,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,103.19999694824219,5873.75,No
6844-DZKRF,Male,No,No,No,2,Yes,No,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Credit card (automatic),50.20000076293945,109.25,No
4695-WJZUE,Female,Yes,No,No,2,Yes,Yes,Fiber optic,No,No,Yes,No,No,Yes,Month-to-month,Yes,Electronic check,88.55000305175781,179.25,Yes
7619-ODSGN,Male,No,Yes,Yes,24,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,No,Electronic check,54.75,1338.1500244140625,Yes
5970-GHJAW,Male,No,Yes,Yes,46,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.950000762939453,862.4000244140625,No
8879-XUAHX,Male,No,Yes,No,71,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Electronic check,116.25,8564.75,No
3689-MOZGR,Female,No,No,No,29,No,,DSL,No,No,No,Yes,No,No,Month-to-month,Yes,Electronic check,31.200000762939453,926.2000122070312,No
4195-PNGZS,Male,No,Yes,Yes,69,Yes,Yes,No,,,,,,,Two year,No,Bank transfer (automatic),24.450000762939453,1718.199951171875,No
5003-XZWWO,Male,No,Yes,No,71,Yes,Yes,DSL,No,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),84.19999694824219,5956.85009765625,No
3988-RQIXO,Female,Yes,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.30000305175781,91.30000305175781,Yes
7622-FWGEW,Male,Yes,Yes,No,56,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),85.6500015258789,4824.4501953125,No
6922-NCEDI,Male,No,No,Yes,56,Yes,No,No,,,,,,,One year,Yes,Mailed check,21.200000762939453,1238.6500244140625,No
2514-GINMM,Male,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,79.5,79.5,Yes
9891-NQDBD,Female,No,Yes,No,28,Yes,Yes,No,,,,,,,One year,No,Mailed check,25.549999237060547,672.2000122070312,No
6131-IUNXN,Female,No,Yes,Yes,19,Yes,No,No,,,,,,,Month-to-month,No,Mailed check,20.200000762939453,382.20001220703125,No
8548-AWOFC,Male,No,Yes,No,66,Yes,Yes,DSL,No,No,No,Yes,No,Yes,Month-to-month,No,Electronic check,63.849998474121094,4264.60009765625,No
9798-DRYDS,Female,No,Yes,Yes,17,Yes,Yes,DSL,No,No,Yes,Yes,No,No,One year,Yes,Mailed check,61.95000076293945,1070.699951171875,No
8532-UEFWH,Male,No,Yes,Yes,52,Yes,Yes,No,,,,,,,Two year,No,Mailed check,25.75,1345.8499755859375,No
6296-DDOOR,Female,No,No,No,19,Yes,No,DSL,No,Yes,No,No,Yes,No,One year,No,Electronic check,58.20000076293945,1045.25,No
7951-VRDVK,Female,No,No,No,36,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,Yes,One year,No,Bank transfer (automatic),85.8499984741211,3003.550048828125,No
5931-FLJJF,Male,Yes,Yes,No,7,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,70.0999984741211,467.54998779296875,Yes
4815-YOSUK,Male,No,Yes,Yes,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,One year,Yes,Credit card (automatic),104.9000015258789,7537.5,No
2659-VXMWZ,Male,No,Yes,Yes,67,Yes,Yes,Fiber optic,Yes,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,111.30000305175781,7482.10009765625,Yes
0380-NEAVX,Male,Yes,No,No,34,Yes,No,Fiber optic,No,Yes,Yes,No,Yes,Yes,One year,Yes,Electronic check,99.8499984741211,3343.14990234375,No
3207-OYBWH,Male,Yes,Yes,No,57,Yes,Yes,Fiber optic,No,Yes,Yes,No,No,Yes,Month-to-month,Yes,Bank transfer (automatic),95.25,5427.0498046875,Yes
4285-GYRQC,Female,No,Yes,No,7,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.25,587.0999755859375,Yes
7216-EWTRS,Female,Yes,Yes,No,1,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.80000305175781,100.80000305175781,Yes
4365-MSDYN,Male,No,Yes,No,8,Yes,No,No,,,,,,,Month-to-month,Yes,Bank transfer (automatic),19.549999237060547,161.14999389648438,No
7036-TYDEC,Female,No,No,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Electronic check,104.0,7028.5,No
5802-ADBRC,Female,No,Yes,No,50,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,One year,Yes,Mailed check,104.4000015258789,5232.89990234375,No
8076-FEZKJ,Male,No,No,No,10,Yes,No,No,,,,,,,One year,No,Mailed check,19.5,225.85000610351562,No
5197-YPYBZ,Female,No,Yes,Yes,12,Yes,Yes,No,,,,,,,Two year,No,Credit card (automatic),25.25,274.70001220703125,No
8337-MSSXB,Female,No,No,No,14,Yes,No,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,86.30000305175781,1180.949951171875,Yes
4312-GVYNH,Female,No,Yes,No,70,No,,DSL,Yes,No,Yes,Yes,No,Yes,Two year,Yes,Bank transfer (automatic),49.849998474121094,3370.199951171875,No
8495-LJDFO,Female,Yes,No,No,64,Yes,Yes,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,Month-to-month,Yes,Bank transfer (automatic),108.94999694824219,7111.2998046875,No
0839-JTCUD,Female,No,Yes,Yes,66,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,No,Credit card (automatic),89.9000015258789,5958.85009765625,No
5494-WOZRZ,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,No,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),82.0,5999.85009765625,No
1302-UHBDD,Male,Yes,No,No,20,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,No,Electronic check,89.94999694824219,1648.449951171875,No
2234-EOFPT,Male,No,Yes,No,72,Yes,No,DSL,Yes,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),79.3499984741211,5753.25,No
8619-IJNDK,Female,No,Yes,Yes,71,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,Two year,No,Credit card (automatic),64.05000305175781,4492.89990234375,No
8378-LKJAF,Male,No,Yes,Yes,38,Yes,Yes,Fiber optic,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Credit card (automatic),101.1500015258789,3956.699951171875,No
8182-BJDSI,Female,No,No,No,28,Yes,Yes,Fiber optic,No,Yes,No,No,No,Yes,Month-to-month,Yes,Electronic check,89.94999694824219,2625.550048828125,Yes
2528-HFYZX,Male,Yes,Yes,No,17,Yes,No,Fiber optic,No,Yes,No,No,No,No,Month-to-month,Yes,Electronic check,76.44999694824219,1233.4000244140625,Yes
1153-GNOLC,Male,No,No,No,33,No,,DSL,No,Yes,No,No,Yes,No,One year,Yes,Electronic check,39.099998474121094,1309.0,No
3298-QEICA,Female,No,Yes,Yes,23,No,,DSL,Yes,No,No,Yes,No,No,Two year,No,Mailed check,34.599998474121094,813.4500122070312,No
0788-DXBFY,Male,No,Yes,Yes,58,Yes,No,No,,,,,,,One year,Yes,Electronic check,19.549999237060547,1108.800048828125,No
3597-YASZG,Female,Yes,Yes,No,70,Yes,Yes,Fiber optic,No,Yes,No,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),104.44999694824219,7349.35009765625,No
3496-LFSZU,Male,No,Yes,No,4,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Electronic check,70.5,294.20001220703125,No
5242-UOWHD,Male,No,Yes,Yes,45,Yes,No,No,,,,,,,Two year,No,Mailed check,20.350000381469727,929.2000122070312,No
2482-CZGBB,Male,No,No,No,10,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,70.0,740.0,Yes
6479-SZPLM,Male,No,Yes,Yes,36,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.450000762939453,754.5,No
8097-VBQTZ,Male,No,No,No,54,Yes,No,DSL,Yes,Yes,No,Yes,Yes,No,Month-to-month,Yes,Mailed check,69.9000015258789,3883.300048828125,No
4500-HKANN,Male,No,Yes,Yes,23,Yes,Yes,DSL,No,Yes,No,Yes,No,No,Two year,No,Mailed check,59.70000076293945,1414.199951171875,No
9917-KWRBE,Female,No,Yes,Yes,41,Yes,Yes,DSL,Yes,Yes,Yes,No,Yes,No,One year,Yes,Credit card (automatic),78.3499984741211,3211.199951171875,No
3420-ZDBMA,Male,Yes,No,No,5,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Mailed check,71.44999694824219,371.6000061035156,No
2212-LYASK,Male,No,Yes,Yes,27,No,,DSL,No,Yes,Yes,No,No,Yes,One year,Yes,Credit card (automatic),45.849998474121094,1246.4000244140625,No
1393-IMKZG,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,95.8499984741211,95.8499984741211,No
8069-RHUXK,Female,No,Yes,Yes,67,No,,DSL,Yes,No,No,Yes,No,No,Two year,No,Credit card (automatic),35.70000076293945,2545.699951171875,No
3398-GCPMU,Female,Yes,Yes,Yes,72,Yes,Yes,DSL,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),89.55000305175781,6448.85009765625,No
2908-WGAXL,Female,No,Yes,Yes,56,Yes,Yes,No,,,,,,,Two year,Yes,Credit card (automatic),24.950000762939453,1468.9000244140625,No
3378-AJRAO,Male,No,Yes,Yes,44,Yes,Yes,No,,,,,,,One year,No,Electronic check,24.850000381469727,1013.5999755859375,No
1013-QCWAM,Female,Yes,Yes,No,66,Yes,Yes,Fiber optic,No,Yes,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,100.80000305175781,6690.75,No
0866-QLSIR,Female,No,No,No,34,Yes,Yes,DSL,Yes,Yes,No,Yes,No,No,One year,Yes,Mailed check,64.4000015258789,2088.75,Yes
6050-FFXES,Female,No,Yes,No,69,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Two year,No,Bank transfer (automatic),105.3499984741211,7240.64990234375,No
7181-BQYBV,Female,No,Yes,Yes,1,Yes,Yes,Fiber optic,Yes,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,102.44999694824219,102.44999694824219,Yes
0362-RAOQO,Female,No,No,No,40,Yes,No,No,,,,,,,Two year,No,Credit card (automatic),19.649999618530273,830.25,No
9554-DFKIC,Male,No,Yes,Yes,30,Yes,Yes,DSL,Yes,No,No,No,No,No,Month-to-month,Yes,Bank transfer (automatic),54.45000076293945,1588.699951171875,No
5527-ACHSO,Female,No,No,No,11,Yes,No,DSL,No,No,No,Yes,Yes,Yes,Month-to-month,No,Mailed check,70.5,829.2999877929688,No
0829-DDVLK,Female,No,No,No,15,Yes,No,No,,,,,,,One year,No,Credit card (automatic),20.100000381469727,302.45001220703125,No
1399-UBQIU,Male,No,No,No,11,Yes,No,DSL,No,No,Yes,No,Yes,Yes,Month-to-month,Yes,Electronic check,69.3499984741211,712.25,No
1813-JLKWR,Female,No,Yes,Yes,64,Yes,No,No,,,,,,,One year,No,Bank transfer (automatic),19.799999237060547,1336.6500244140625,No
0336-PIKEI,Male,Yes,Yes,No,72,Yes,No,DSL,Yes,Yes,Yes,Yes,Yes,No,Two year,No,Bank transfer (automatic),74.4000015258789,5360.75,No
7322-OCWHC,Male,Yes,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,No,No,Two year,Yes,Bank transfer (automatic),93.05000305175781,6735.0498046875,No
9537-VHDTA,Female,No,No,Yes,1,Yes,No,DSL,Yes,No,No,No,No,No,Month-to-month,No,Mailed check,51.20000076293945,51.20000076293945,No
4957-TIALW,Female,No,No,Yes,15,Yes,No,DSL,Yes,Yes,Yes,Yes,No,No,One year,No,Credit card (automatic),65.5999984741211,1010.0,No
2054-PJOCK,Female,No,No,No,60,Yes,Yes,DSL,No,No,Yes,Yes,Yes,Yes,One year,No,Credit card (automatic),80.55000305175781,4847.0498046875,No
9150-HEPMB,Male,No,No,No,56,Yes,No,DSL,Yes,No,Yes,No,No,No,One year,No,Mailed check,52.70000076293945,3019.699951171875,No
9030-QGZNL,Female,No,No,No,8,Yes,No,No,,,,,,,Two year,No,Mailed check,20.850000381469727,161.64999389648438,No
6204-IEUXJ,Female,No,No,No,3,Yes,No,Fiber optic,No,No,Yes,Yes,No,No,Month-to-month,No,Credit card (automatic),80.0999984741211,217.5500030517578,Yes
3126-WQMGH,Female,No,Yes,No,49,Yes,Yes,DSL,No,No,No,No,No,No,Month-to-month,Yes,Credit card (automatic),52.150001525878906,2583.75,No
4529-CKBCL,Female,No,No,No,2,Yes,No,Fiber optic,No,No,No,No,Yes,No,Month-to-month,Yes,Electronic check,80.19999694824219,146.0500030517578,Yes
2506-CLAKW,Female,No,No,No,6,Yes,No,Fiber optic,Yes,Yes,Yes,Yes,No,Yes,Month-to-month,Yes,Bank transfer (automatic),98.1500015258789,567.4500122070312,Yes
7176-WRTNX,Male,No,No,No,70,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Bank transfer (automatic),114.94999694824219,7711.25,No
1583-IHQZE,Male,No,No,No,12,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Mailed check,112.94999694824219,1384.75,Yes
5732-IKGQH,Male,Yes,Yes,No,52,Yes,No,Fiber optic,Yes,No,Yes,Yes,Yes,Yes,One year,Yes,Bank transfer (automatic),104.44999694824219,5481.25,No
9239-GZHZE,Female,No,Yes,No,72,Yes,Yes,Fiber optic,Yes,Yes,Yes,Yes,Yes,Yes,Two year,Yes,Credit card (automatic),113.6500015258789,8124.2001953125,No
7205-BAIAD,Female,No,No,No,40,Yes,No,No,,,,,,,Two year,Yes,Bank transfer (automatic),20.600000381469727,827.2999877929688,No
0151-ONTOV,Female,No,No,No,1,Yes,No,Fiber optic,No,No,No,No,No,No,Month-to-month,No,Mailed check,70.9000015258789,70.9000015258789,Yes
4140-MUHUG,Female,Yes,No,No,3,Yes,No,Fiber optic,No,No,Yes,No,Yes,No,Month-to-month,Yes,Electronic check,86.8499984741211,220.9499969482422,Yes
0093-EXYQL,Female,Yes,No,No,40,Yes,No,Fiber optic,No,No,No,No,Yes,Yes,Month-to-month,Yes,Electronic check,91.55000305175781,3673.60009765625,No
8064-RAVOH,Male,No,No,Yes,1,Yes,No,DSL,No,No,Yes,No,No,No,Month-to-month,Yes,Electronic check,49.849998474121094,49.849998474121094,No
0219-QAERP,Male,No,Yes,No,30,Yes,No,No,,,,,,,One year,No,Credit card (automatic),19.799999237060547,576.6500244140625,No
0320-JDNQG,Male,No,Yes,Yes,23,Yes,No,Fiber optic,Yes,No,No,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,99.8499984741211,2331.300048828125,Yes
7180-PISOG,Male,No,Yes,Yes,1,Yes,Yes,Fiber optic,No,No,No,No,No,No,Month-to-month,Yes,Electronic check,74.5,74.5,Yes
9168-INPSZ,Female,Yes,Yes,No,44,Yes,Yes,Fiber optic,No,No,Yes,Yes,Yes,Yes,Month-to-month,No,Electronic check,104.1500015258789,4495.64990234375,No
3571-RFHAR,Male,No,No,No,65,Yes,Yes,Fiber optic,No,Yes,Yes,Yes,Yes,Yes,Month-to-month,Yes,Electronic check,109.1500015258789,6941.2001953125,Yes
